t model,t_reduction,t search,t all
2.2139865905046463e-06,0.5181093029968906,0.06695959597709589,4.731236413994338
1.2620002962648869e-06,0.42375909999827854,0.09526032899157144,0.7172066940111108
1.181993866339326e-06,0.386561436986085,0.13774006598396227,0.6557262690039352
1.301988959312439e-06,0.7433811880182475,1.4036667970067356,2.3109728599956725
1.3420067261904478e-06,0.7452718430140521,0.13242228497983888,1.099903483001981
1.2830132618546486e-06,0.630667365010595,0.193105304002529,0.9898248109966516
1.201988197863102e-06,0.5848175290157087,1.2334505500039086,1.9628093669889495
1.3530079741030931e-06,0.5588555210269988,0.7337862690037582,1.4605236419884022
1.2620002962648869e-06,0.8865092690102756,1.036162982985843,2.1213993369892705
1.5730038285255432e-06,0.9711052720085718,1.1975237989972811,2.3403579949808773
1.3920071069151163e-06,0.6350305660162121,1.0743783960060682,1.8750733969791327
1.4720135368406773e-06,0.8212831010168884,0.8814446530013811,1.8471610109845642
1.4230026863515377e-06,0.5753319850191474,1.049694252986228,1.785456647980027
1.2119999155402184e-06,0.7355626600037795,0.21651560699683614,1.1166405449912418
1.321983290836215e-06,0.6765935640141834,1.4558955740067177,2.3310514359909575
1.8930004443973303e-06,1.0452190619835164,0.13937980198534206,1.358476988010807
1.3730023056268692e-06,0.5934912410157267,0.060211925010662526,0.8495376380160451
1.2020173016935587e-06,0.6127478379930835,0.28896767197875306,1.1069365800067317
1.2020173016935587e-06,0.8499546599923633,0.3497809150139801,1.346065557008842
1.1319934856146574e-06,0.8745514370093588,0.06333882798207924,1.1833373089903034
1.3420067261904478e-06,0.947680640994804,0.6880873350019101,1.8035775040043518
1.3220123946666718e-06,0.8178798110166099,0.3142274330020882,1.2684701689868234
1.2420059647411108e-06,0.872744750988204,0.396571404999122,1.4312893289898057
1.3730023056268692e-06,0.5830172820133157,0.3347519859962631,1.0722964020096697
1.3319950085133314e-06,0.6524060950032435,0.49136843500309624,1.320309406000888
1.2020173016935587e-06,0.9455294490035158,1.226402575004613,2.414186920999782
1.5129917301237583e-06,0.8163789859972894,1.1202190140029415,2.071789019013522
9.719806257635355e-07,0.6796487239771523,1.2585537660052069,2.0996042219921947
1.5730038285255432e-06,0.811204235011246,0.3441854740085546,1.3469076360051986
1.2420059647411108e-06,0.7787901590054389,0.22785261500393972,1.2021689579996746
1.2820237316191196e-06,1.0189490070042666,0.9668934149958659,2.1681439809908625
1.281994627788663e-06,0.6041005339939147,0.14132119200075977,0.9498604490072466
1.3030075933784246e-06,0.5501904039992951,1.2066415839944966,1.9399685820098966
1.1619995348155499e-06,0.7332666449947283,0.15343742800178006,1.0452516629884485
1.381995389238e-06,0.7178383179998491,0.9431826190266293,1.804286733007757
1.1920055840164423e-06,1.0527577479952015,0.14086155898985453,1.3514092070108745
1.2420059647411108e-06,0.7043799340026453,0.2865739639964886,1.1971823369967751
1.0720104910433292e-06,0.5197422460187227,0.1602439200214576,0.8430484809796326
1.2230011634528637e-06,0.8099519459938165,0.11128251999616623,1.0550503460108303
1.3430253602564335e-06,0.8269767869787756,0.23294476297451183,1.2164677170221694
1.1619995348155499e-06,0.6202462760265917,0.4023138520133216,1.2492485399998259
1.2920063454657793e-06,0.6143996330210939,0.27972126501845196,1.0309148819942493
1.201988197863102e-06,0.5644817510037683,1.3101052140118554,2.0276987529941835
1.1929951142519712e-06,0.5769588040129747,0.266884577984456,0.9862257729982957
1.4829856809228659e-06,0.5125932020018809,1.6285347760131117,2.3572166149970144
1.4329853001981974e-06,0.6997543199977372,0.276231624011416,1.180068138986826
1.4320248737931252e-06,0.6778987729921937,0.43412614800035954,1.2754032090015244
1.281994627788663e-06,0.9888489420118276,0.9192961520166136,2.0685635510017164
1.6739941202104092e-06,0.9834213639842346,0.9179123989888467,2.040841004025424
1.4120014384388924e-06,0.8372365230170544,0.07058344199322164,1.0809766660095192
1.302978489547968e-06,0.7513800069864374,0.19361917898640968,1.1064361929893494
1.2920063454657793e-06,0.8228713709977455,0.8706681079929695,1.9676264279987663
1.3030075933784246e-06,0.7914653150073718,0.09084173399605788,1.0632402219926007
1.3230019249022007e-06,0.7864793880144134,1.1663017479877453,2.116454706003424
1.2519885785877705e-06,0.7992559320118744,1.0384859280020464,2.027184907987248
1.3319950085133314e-06,0.9200106420030352,0.5252361169841606,1.6442896549997386
1.6329868230968714e-06,0.6283086120092776,0.053553629986708984,0.9091282190056518
1.6230042092502117e-06,0.5982911619939841,0.4806211550021544,1.2683735689788591
1.401989720761776e-06,0.559141436999198,0.6193113430053927,1.366085515008308
1.1619995348155499e-06,0.9632204990193713,0.11107328700018115,1.2494249799929094
1.2920063454657793e-06,0.6575674019986764,0.4930892330012284,1.3168650069856085
1.241976860910654e-06,0.9313535279943608,1.0193888930079993,2.164252063987078
1.3320241123437881e-06,0.9445431490021292,0.0711166109831538,1.1742228489893023
1.2820237316191196e-06,0.9122430979914498,0.23790901000029407,1.3052629540034104
1.7929996829479933e-06,0.6734755700163078,0.07010954301222228,0.914128784002969
1.301988959312439e-06,0.5959140139748342,0.23759813699871302,1.0547495119972154
1.241976860910654e-06,0.5395680780056864,1.030420075985603,1.7802804920065682
1.4230026863515377e-06,0.9094241219863761,0.8474824860168155,1.8960160319984425
1.2919772416353226e-06,0.6082620850065723,0.30097387501155026,1.0980042830051389
1.401989720761776e-06,0.5707918000116479,0.38444049999816343,1.1190488899883348
1.4730030670762062e-06,0.9191816770180594,1.0293724900111556,2.100879132980481
1.5530094970017672e-06,0.7245413150230888,1.446879910014104,2.3745392020209692
1.202977728098631e-06,0.6984114039805718,0.3899786139954813,1.228717655991204
1.181993866339326e-06,0.5715969399898313,1.0093383990169968,1.7415962100203615
1.1619995348155499e-06,0.8469307209888939,0.16324849499505945,1.1957067520124838
1.2730015441775322e-06,0.8176371260196902,0.5466541759960819,1.5445893310243264
1.2119999155402184e-06,0.6776159830042161,0.8591866200149525,1.7003680909983814
1.2319942470639944e-06,0.9485805989825167,0.43952841698774137,1.5381176169903483
1.3220123946666718e-06,0.7342212340154219,0.9075313750072382,1.8339083829778247
1.5730038285255432e-06,0.8536488369863946,0.1417786180099938,1.1275266660086345
1.4020188245922327e-06,0.7067072469799314,0.6631331669923384,1.6063073090044782
1.393025740981102e-06,0.6519147529907059,0.34101170298526995,1.1800765660009347
1.3420067261904478e-06,0.6254171209875494,0.09976093799923547,0.8877011029981077
1.4129909686744213e-06,0.7508013510087039,1.136306799016893,2.0177162349864375
1.5429977793246508e-06,0.6143876319983974,0.3073899630107917,1.0600288099958561
